event_id,event_date,event_title,location_description,ner_state,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,longitude,latitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,temperature_c,soil_water_layer_1,soil_water_layer_2,surface_pressure_hpa,elevation_m,slope_degree,aspect_degree,landcover_code,landcover_class,landslide_occurred
7336,2015-08-19 09:00:00,NH-62 at Sibbari,NH-62 at Sibbari,Meghalaya,landslide,continuous_rain,medium,above_road,0.0,0.0,90.5549,25.2193,724.9652147293091,1801.114201545715,2592.480458319187,25.966851806640648,0.4797420501708984,0.49334716796875,997.342421875,256.8983764648437,3.5523941406595654,62.23685814283249,10,Tree cover,1
7701,2015-08-19 15:00:00,Phesama,Phesama,Nagaland,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1051,25.6278,316.261351108551,581.9960981607437,1235.231265425682,19.134912109375023,0.476330429315567,0.4907855987548828,827.5853125,1692.6016845703125,8.397271399243602,26.926699263872425,60,Bare / sparse vegetation,1
7727,2015-08-20 18:00:00,between Phesama and Kuima in Nagaland,between Phesama and Kuima in Nagaland,Nagaland,landslide,continuous_rain,medium,below_road,0.0,0.0,94.1057,25.6263,491.7680323123932,879.6101063489914,1532.94275701046,19.090234375000023,0.4736340939998626,0.4940229952335357,827.695390625,1692.6016845703125,8.397271399243602,26.926699263872425,50,Built-up,1
7728,2015-08-22 09:00:00,Natonal Highway in Jorabat area,Natonal Highway in Jorabat area,Assam,landslide,continuous_rain,medium,above_road,0.0,0.0,91.8806,26.1028,333.79989862442017,1189.8961067199707,2772.5203931331635,26.233056640625023,0.4798749387264251,0.4932212829589844,981.320625,185.69992065429688,4.482045922115907,148.5330347114474,30,Grassland,1
7778,2015-08-26 00:00:00,Phullen’s main road,Phullen’s main road,Mizoram,mudslide,continuous_rain,medium,above_road,0.0,0.0,93.0514,23.8447,241.11998081207275,476.91742330789566,1467.5955399870872,22.964318847656276,0.4227167665958404,0.4231306612491607,907.364140625,941.862548828125,11.185237757276647,247.5933070131736,10,Tree cover,1
7780,2015-08-26 00:00:00,Sailam village,Sailam village,Mizoram,landslide,continuous_rain,medium,above_road,1.0,0.0,92.7878,23.3572,123.7056702375412,383.1395879387856,1189.802959561348,23.376031494140648,0.4160760343074798,0.416351318359375,917.885390625,1297.563232421875,15.723181904587044,246.48393109520012,30,Grassland,1
7836,2015-08-27 00:00:00,"National Highway 54, at Kawnpui town","National Highway 54, at Kawnpui town",Mizoram,landslide,downpour,medium,above_road,0.0,0.0,92.6724,24.042,90.3852880001068,388.5985910892487,816.3030929863453,25.526544189453148,0.4155623018741607,0.4182218015193939,962.380234375,753.0997924804688,9.222033371283777,98.1986960366367,50,Built-up,1
7837,2015-08-27 00:00:00,three graveyards within Aizawl,three graveyards within Aizawl,Mizoram,landslide,downpour,medium,urban,0.0,0.0,92.7265,23.7269,67.16417521238327,358.1567630171776,808.222334831953,24.390252685546898,0.4143308103084564,0.4161593019962311,942.394765625,910.7572021484376,12.199351908925664,79.95975509394066,10,Tree cover,1
7972,2015-08-28 01:45:00,"Mizoram, India","Mizoram, India",Mizoram,landslide,downpour,large,unknown,0.0,0.0,92.8112,23.4495,30.77593632042408,240.11278338730332,726.8539313226938,23.237817382812523,0.4040120542049408,0.4080397188663482,919.621328125,849.9747314453125,13.157234388807224,130.03341634660467,10,Tree cover,1
7933,2015-09-01 00:00:00,Maligaon,Maligaon,Assam,rock_fall,rain,medium,unknown,2.0,0.0,91.6739,26.1868,787.1838808059692,2271.0939049720764,3662.887379527092,25.284570312500023,0.4775905609130859,0.497882217168808,993.059296875,52.91970443725586,0.4340399737320287,193.1004180876671,10,Tree cover,1
7923,2015-09-01 00:00:00,Amingaon,Amingaon,Assam,landslide,rain,medium,unknown,2.0,0.0,91.72137514,26.49349035,177.48817801475525,1182.8895509243011,2155.7477414608,25.657037353515648,0.4875558316707611,0.4697564542293548,999.401328125,60.2906494140625,0.1396405890566885,322.2585187590336,10,Tree cover,1
7956,2015-09-05 00:00:00,Byrnihat,Byrnihat,Meghalaya,landslide,unknown,medium,above_road,0.0,0.0,91.8695,26.048,90.3562158346176,944.9666440486908,5588.133692741394,25.3852478027344,0.4798139035701751,0.486255019903183,961.591484375,78.28446960449219,2.709272674332869,109.1475497924356,50,Built-up,1
8012,2015-09-06 15:00:00,"Umling, Meghalaya 793102, India","Umling, Meghalaya 793102, India",Meghalaya,landslide,unknown,medium,above_road,0.0,0.0,91.8584,25.9703,155.85607290267944,467.4021899700165,5452.505707740784,24.969995117187523,0.4662996828556061,0.4895127713680267,960.862265625,343.8716125488281,3.5430934319129843,137.11105438447817,10,Tree cover,1
8224,2015-09-14 01:30:00,"Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,landslide,downpour,medium,above_road,0.0,0.0,92.7187,23.7313,155.1053524017334,427.85608768463135,762.1859833598137,23.8674255371094,0.4231745302677154,0.4229049682617187,943.172578125,1056.29541015625,4.338164528566653,72.6215857743747,50,Built-up,1
8223,2015-09-14 03:10:00,"Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,landslide,downpour,large,above_road,0.0,0.0,92.7187,23.7348,155.1053524017334,427.85608768463135,762.1859833598137,23.8674255371094,0.4231745302677154,0.4229049682617187,943.172578125,1026.9345703125,1.775183193388253,112.64513598070482,50,Built-up,1
8339,2015-09-23 00:00:00,Kamakhya Temple,Kamakhya Temple,Assam,landslide,continuous_rain,medium,above_road,0.0,0.0,91.7042,26.1666,347.9018807411194,1001.0343492031096,2684.6576747484505,25.4228454589844,0.465982437133789,0.4898160398006439,994.620625,215.478759765625,4.158509854880299,332.921806805467,50,Built-up,1
8366,2015-09-23 15:00:00,"Shillong, Meghalaya, India","Shillong, Meghalaya, India",Meghalaya,landslide,downpour,medium,natural_slope,2.0,1.0,91.893,25.583,687.0484352111816,2016.3010954856877,2892.395555973053,20.661035156250023,0.4896799623966217,0.4992783963680267,874.686484375,1444.667236328125,0.8974204106136023,206.46446887604333,50,Built-up,1
9405,2016-04-19 00:00:00,"Techahan Ward, Mon, Nagaland, India","Techahan Ward, Mon, Nagaland, India",Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,95.0243,26.7223,583.9821100234985,1096.3664054870603,1718.6867184937,19.4748474121094,0.4894968569278717,0.4898694455623626,934.594921875,685.8541259765625,5.461659805986878,300.51032931345753,50,Built-up,1
7655,2016-04-22 02:30:00,"Tawang, Arunachal Pradesh","Tawang, Arunachal Pradesh",Arunachal Pradesh,landslide,continuous_rain,medium,above_road,17.0,0.0,91.8569,27.5799,340.8162593841553,825.6779313087463,1219.0122231841087,6.682305908203148,0.4270471036434173,0.4276409149169922,680.918984375,2737.44287109375,13.09900991924018,234.6482958909109,10,Tree cover,1
9404,2016-05-01 00:00:00,"Hayuliang, Anjaw district,Arunachal Pradesh, India","Hayuliang, Anjaw district,Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,96.5316,28.0822,139.881432056427,440.0012791156769,1560.438759624958,14.276849365234398,0.4195524752140045,0.4221414029598236,822.767578125,,,,10,Tree cover,1
9338,2016-05-18 08:00:00,"Sonachirra, Karimganj district, Assam, India","Sonachirra, Karimganj district, Assam, India",Assam,landslide,continuous_rain,medium,natural_slope,5.0,0.0,92.4943,24.4638,395.6751227378845,863.2989525794983,1606.7005954682827,24.987023925781276,0.42462158203125,0.4288406372070312,1001.928515625,98.57444763183594,8.46438713171177,271.3464904452493,10,Tree cover,1
9335,2016-05-18 08:00:00,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",Assam,landslide,continuous_rain,unknown,unknown,2.0,0.0,92.7239,24.5202,352.84358263015747,734.9194139242172,1443.2658664882183,25.188043212890648,0.4187711179256439,0.4298305511474609,999.733515625,38.16285705566406,0.3625697340418478,311.933396194781,10,Tree cover,1
9336,2016-05-18 08:00:00,"Ramchandi , Hailakandi District, Assam, India","Ramchandi , Hailakandi District, Assam, India",Assam,landslide,continuous_rain,small,unknown,1.0,0.0,92.5121,24.5308,395.6751227378845,863.2989525794983,1606.7005954682827,24.987023925781276,0.42462158203125,0.4288406372070312,1001.928515625,86.01087188720703,1.146628280065758,94.12947973703253,10,Tree cover,1
9334,2016-05-18 08:00:00,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",Assam,landslide,continuous_rain,unknown,unknown,2.0,0.0,92.7264,24.5204,352.84358263015747,734.9194139242172,1443.2658664882183,25.188043212890648,0.4187711179256439,0.4298305511474609,999.733515625,38.16285705566406,0.3625697340418478,311.933396194781,10,Tree cover,1
9169,2016-06-12 00:00:00,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India","on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",Nagaland,landslide,continuous_rain,unknown,above_road,0.0,0.0,94.2442,26.1677,157.9696536064148,671.7102229595184,1133.4130614995956,24.856225585937523,0.4851201474666595,0.4908523559570312,943.724140625,653.855224609375,18.960487750819365,314.0576925262786,10,Tree cover,1
9168,2016-06-12 23:00:00,"NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India","NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,93.871,27.6438,216.62962436676025,611.7673218250275,2244.3196028470998,17.414971923828148,0.4244111478328705,0.4252115786075592,796.715390625,1801.2650146484375,17.64242322631224,310.0966250123069,10,Tree cover,1
9142,2016-06-14 08:00:00,"lower Majakong Ward, Mokokchung, Nagaland, India","lower Majakong Ward, Mokokchung, Nagaland, India",Nagaland,landslide,continuous_rain,medium,retaining_wall,0.0,0.0,94.5247,26.3185,128.82649898529053,812.541276216507,2086.8386030197144,23.629693603515648,0.4709631502628326,0.4827283322811126,905.264609375,1200.21240234375,13.9503099014368,173.51328068916996,10,Tree cover,1
8222,2016-06-22 12:00:00,"Piyali Phukan Nagar, Guwahati, India","Piyali Phukan Nagar, Guwahati, India",Assam,mudslide,downpour,medium,natural_slope,1.0,0.0,91.7825,26.1961,185.334250330925,392.45640486478806,1728.5820469260216,26.885675048828148,0.4744535982608795,0.488229751586914,993.762265625,151.82040405273438,2.4160711958359102,72.9288018769929,10,Tree cover,1
8237,2016-07-01 00:00:00,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,large,unknown,5.0,3.0,92.6351,27.0136,370.81265449523926,887.0544135570526,1577.6949971914291,24.487664794921898,0.4530175626277923,0.4614079892635345,962.557734375,219.07028198242188,2.694052065216109,76.63698707990892,50,Built-up,1
8684,2016-07-07 00:00:00,"Kamrup district, Assam, India","Kamrup district, Assam, India",Assam,landslide,continuous_rain,medium,retaining_wall,2.0,2.0,91.3681,25.9611,325.2333998680115,1955.960214138031,4727.2272408008575,27.198114013671898,0.4732017517089844,0.4846477508544922,987.145,185.42539978027344,6.148522948373515,188.29611756660665,10,Tree cover,1
8900,2016-07-07 00:00:00,"Imphal-Ukhrul sector of National Highway 102, Manipur, India","Imphal-Ukhrul sector of National Highway 102, Manipur, India",Manipur,landslide,monsoon,large,above_road,0.0,0.0,94.3136,25.0118,51.69401317834854,371.7482313513756,1961.504064500332,21.849969482421898,0.4145361483097076,0.4164333343505859,863.406640625,1305.698486328125,14.280960236197958,253.17906657546084,10,Tree cover,1
8901,2016-07-10 00:00:00,"National Highway 2, near Kohima, Nagaland, India","National Highway 2, near Kohima, Nagaland, India",Nagaland,landslide,downpour,medium,above_road,0.0,0.0,94.1318,25.7902,348.533034324646,693.98582726717,1669.385276734829,23.442346191406276,0.4827887117862701,0.4975992739200592,902.164609375,1206.9296875,6.742486479138113,102.8942723311161,10,Tree cover,1
8930,2016-07-11 23:00:00,"North Point Colony, Akuluto, Nagaland, India","North Point Colony, Akuluto, Nagaland, India",Nagaland,landslide,unknown,large,unknown,0.0,0.0,94.4922,26.1699,206.3667476177216,561.559796333313,1134.0388506650925,23.6010681152344,0.4768568575382232,0.4971974790096283,894.572734375,1106.1102294921875,8.526930340238126,196.73038029753025,10,Tree cover,1
8996,2016-07-14 00:00:00,"Pub Sarania hill, South Sarania, Guwahati, Assam, India","Pub Sarania hill, South Sarania, Guwahati, Assam, India",Assam,landslide,monsoon,small,natural_slope,1.0,0.0,91.7702,26.1768,149.3803709745407,505.2920207381249,1565.0455430150032,27.746514892578148,0.4865856170654297,0.4934673309326172,990.227890625,110.60929870605467,0.417068868276534,147.66034839751342,10,Tree cover,1
8995,2016-07-14 00:00:00,"Noonmati Nijarapar area of the city, Guwahati, Assam, India","Noonmati Nijarapar area of the city, Guwahati, Assam, India",Assam,landslide,monsoon,small,unknown,1.0,0.0,91.8074,26.1963,149.3803709745407,505.2920207381249,1565.0455430150032,27.746514892578148,0.4865856170654297,0.4934673309326172,990.227890625,146.45697021484375,2.303705765888447,262.6734374534309,10,Tree cover,1
9010,2016-07-16 00:00:00,"Hoj-Potin Highway, Arunachal Pradesh, India","Hoj-Potin Highway, Arunachal Pradesh, India",Arunachal Pradesh,mudslide,downpour,medium,above_road,1.0,0.0,93.804,27.3034,418.0818200111389,1122.2815215587616,1610.604241490364,22.761010742187523,0.4492753446102142,0.4660936892032623,909.5521875,666.6202392578125,17.429135695844764,147.96514379210402,10,Tree cover,1
9087,2016-07-19 00:00:00,"5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India","5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,94.9612,28.235,264.66837525367737,1089.3307030200958,2941.861003637314,21.787530517578148,0.4285545349121094,0.4281018674373626,909.523984375,245.27549743652344,8.972045227574931,341.8045690673335,10,Tree cover,1
9124,2016-07-19 00:00:00,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India","Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",Meghalaya,translational_slide,continuous_rain,large,natural_slope,0.0,0.0,90.5573,25.203,249.69986081123352,1488.8931810855863,2848.898392170668,25.620477294921898,0.4656632840633392,0.4895833432674408,995.658125,106.51193237304688,3.480255632667862,132.93024909633505,10,Tree cover,1
9051,2016-07-19 09:00:00,"12th Mile area at Jorabat, Meghalaya, India","12th Mile area at Jorabat, Meghalaya, India",Meghalaya,landslide,unknown,medium,natural_slope,0.0,1.0,91.8744337,26.09748244,594.4920778274536,1611.109435558319,2853.842318058014,26.006280517578148,0.4775657653808594,0.4972362518310547,981.241875,130.5399169921875,4.369105232547578,174.30760722947014,10,Tree cover,1
9122,2016-07-20 00:00:00,"Noonmati, Guwahati, Assam, India","Noonmati, Guwahati, Assam, India",Assam,landslide,rain,medium,unknown,0.0,0.0,91.802,26.1966,241.256445646286,892.4944400787354,2149.7499495744705,26.8273864746094,0.4768886566162109,0.4861869812011719,991.964375,85.3450698852539,1.3789912984809214,274.2269234670863,10,Tree cover,1
9186,2016-07-25 12:30:00,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India","Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",Manipur,landslide,continuous_rain,medium,above_road,0.0,1.0,94.1383,25.48,264.3545866012573,689.9977251887321,1155.5753126740456,17.085229492187523,0.4841829836368561,0.5007889866828918,836.598203125,1693.163330078125,0.8759722417553234,89.3782514506625,50,Built-up,1
9219,2016-07-26 23:00:00,"Zunheboto, Nagaland, India","Zunheboto, Nagaland, India",Nagaland,landslide,downpour,medium,retaining_wall,0.0,0.0,94.5282,26.0101,55.27476593852043,1159.539382904768,1627.491645514965,21.225457763671898,0.4795093536376953,0.4879042208194732,876.547734375,1694.95361328125,16.293275519889896,111.2625200968082,10,Tree cover,1
9252,2016-07-28 00:00:00,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India","Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",Arunachal Pradesh,landslide,monsoon,medium,unknown,0.0,0.0,91.8644,27.5748,186.2685978412628,641.3077116012573,2194.2407190799718,11.287316894531273,0.4205824434757232,0.4221433103084564,686.203828125,2704.603515625,18.136291463123776,192.73574084978335,30,Grassland,1
9232,2016-07-28 23:00:00,"Ngur, near Mizoram-Myanmar border, India","Ngur, near Mizoram-Myanmar border, India",Mizoram,landslide,continuous_rain,medium,unknown,2.0,6.0,93.3783,23.5397,48.01500588655472,409.7009673714638,741.9787403196096,21.416802978515648,0.410992294549942,0.4136695861816406,872.0621875,1531.4127197265625,11.950408274984987,146.4433217340685,30,Grassland,1
9251,2016-07-28 23:00:00,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India","Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",Nagaland,landslide,downpour,medium,retaining_wall,0.0,0.0,94.7844,25.8702,77.59641855955124,281.75271302461624,1555.6705370545387,22.285943603515648,0.4895280301570892,0.4820314943790436,887.6059375,1061.67236328125,7.95859469202848,195.19470883785775,50,Built-up,1
9464,2016-08-05 00:00:00,Babrang village under Jang circle in Tawang district,Babrang village under Jang circle in Tawang district,Arunachal Pradesh,landslide,downpour,medium,unknown,0.0,3.0,91.9754,27.5754,138.9254331588745,226.20928660035133,838.8026840984821,10.637292480468773,0.4093653261661529,0.4040031433105469,657.005546875,2424.190185546875,19.24312472126151,320.94557305137005,30,Grassland,1
9604,2016-10-12 00:00:00,Legship,Legship,Sikkim,landslide,continuous_rain,medium,above_road,0.0,0.0,88.2891,27.2676,251.97678804397583,871.1906373500824,1722.5456237792969,17.068658447265648,0.4227250516414642,0.4176858365535736,825.480859375,579.97900390625,2.336696443505625,186.86395214135976,10,Tree cover,1
9619,2016-10-15 00:00:00,Namchi,Namchi,Sikkim,landslide,rain,medium,above_road,0.0,0.0,88.3664,27.1695,27.941210195422173,866.3415443152189,2264.837367460132,18.821313476562523,0.3929061889648437,0.3993403017520904,879.016875,1417.80419921875,17.35293251704138,294.61948481459285,10,Tree cover,1
9620,2016-10-15 00:00:00,Rangpo,Rangpo,Sikkim,landslide,downpour,medium,above_road,0.0,0.0,88.5292,27.172,20.886316895484924,561.2221658229828,1781.5137803554535,20.006768798828148,0.388293594121933,0.3908049166202545,889.381484375,342.2189025878906,9.422864526365183,261.5628410430589,10,Tree cover,1
